id,Y1,Y2
66.0,0.42609149854758616,-0.46529843031982504
67.0,0.5236813282753983,-0.3455339780712404
68.0,-0.6925756089036137,-0.3231328237046199
69.0,0.33846471739550954,-0.4151119809704587
70.0,0.052009599733612,-0.34942295777290716
71.0,0.07839357312795618,-0.16323550209244506
72.0,0.6626570021969451,-0.35653377077119747
73.0,0.096580812773225,-0.43644315796172284
74.0,-0.15014755524062884,-0.20737152428443822
75.0,-0.5258573431965904,-0.3534651260409391
76.0,0.5005929895129992,-0.3882118377942359
77.0,-0.650459974279809,-0.37183861051068456
78.0,0.35475005514635244,-0.46387553277004206
79.0,0.7176247382833695,-0.46441622239162317
80.0,0.21777203446126428,-0.3840017992206291
81.0,0.32128204925490694,-0.5031349850050797
82.0,0.7082700356858853,-0.4054115775499598
83.0,0.365046239079764,-0.33521497802119316
84.0,-0.41741194028378936,-0.2891741104251921
85.0,-0.2388873591825815,-0.4362385729376653
86.0,0.005180152747607572,-0.47789119875862
87.0,-0.1633557247076974,-0.4713686462132466
88.0,0.23906779381427573,-0.513220705357028
89.0,0.4566604279265545,-0.39796864169341134
90.0,-0.08018889097131657,-0.45134065617278507
91.0,0.46033830370415485,-0.4688858064252603
92.0,0.5205382414894859,-0.2685828711325556
93.0,-0.5684512678097664,-0.46836137848470505
94.0,-0.6608169751979086,-0.41073683934618543
95.0,0.14217626126518584,-0.376858275062201
96.0,0.5070802146340585,-0.4219127414481823
97.0,0.8008637244224337,-0.24711815943657375
98.0,0.14206727786574103,-0.4643884395973165
99.0,0.13032624571046358,-0.33997552385801666
100.0,-0.2044903996649041,-0.4347056527539891
101.0,0.264022284742317,-0.3908195633254585
102.0,-0.3540955954617546,-0.42001391486779055
103.0,1.0739006083968652,-0.20400616064125177
104.0,1.318940313087345,0.040283484555082946
105.0,0.01406151593615493,0.18925778059965528
106.0,0.6972529337203247,0.01216347335079793
107.0,-0.050839009394152576,0.20239734068483733
108.0,0.18338185847765512,-0.17955901586927525
109.0,0.32749783634164253,-0.34666914949386546
110.0,0.09085005735165017,-0.4310353701638914
111.0,-0.6133506976290155,-0.2918873344731665
112.0,0.12343492925639855,-0.34467264046381696
113.0,-0.9993727957045445,-0.1071446910759406
114.0,-0.4088633840803387,-0.2547547297100929
115.0,-0.3989065436061953,-0.008356085491367269
116.0,-0.1348858350716565,-0.28878044208234044
117.0,-0.5623600345086468,-0.17383680418185865
118.0,0.0832257889689289,-0.38056103912221156
119.0,0.9593853472845902,-0.2589475171205147
120.0,-0.268469233014799,-0.30256404579953494
121.0,-1.0372554529672797,-0.22729000984271405
122.0,0.11485146777173089,-0.2868581708613761
123.0,0.5234576241051186,-0.35954286041289935
124.0,0.043567925367480755,-0.35446228196021967
125.0,0.09635135647869286,0.04300863794804342
126.0,-0.1699045764858641,0.012694145005077255
127.0,-2.32921299070884,1.4262060626228883
128.0,0.6283072877961301,0.31796139851221294
129.0,1.5149924449671412,0.30773977479131476
130.0,1.5413550020416316,0.4703403915048636
131.0,1.9376602492383246,0.4775204150422249
132.0,-0.2826029996630629,1.144500094304328
133.0,1.2832531683397945,0.5810414337348595
134.0,0.011646276930151219,0.08496146207355071
135.0,-0.7057079949789598,0.26553429600052597
136.0,-0.7548402719082271,-0.20162496104483155
137.0,-0.06527200783649219,-0.2805495119915806
138.0,0.28655214318406447,-0.2767025188420031
139.0,-0.09261549034151612,-0.2982830645386478
140.0,-0.16767105068058233,-0.34344335047588137
141.0,-0.1452239413719263,-0.4093362157591057
142.0,-0.10080114724105688,-0.37334610696124265
143.0,-0.9372175784459902,-0.2647722694713202
144.0,-0.001964156784822331,-0.3651178233949107
145.0,0.5065561964547274,-0.3943219423186802
146.0,-0.12570154502910372,-0.30969309299678055
147.0,-0.024722156372088917,-0.38976838808606706
148.0,-0.7430131042588091,-0.3958423164115492
149.0,0.2503283649255852,-0.4114788786074077
150.0,0.11199129885776832,-0.39078092600924236
151.0,-0.03454687928753021,-0.44116745116108563
152.0,-0.5269969057431986,-0.3863509973433174
153.0,0.35467631850975057,-0.4650930564024465
154.0,0.8652155546906916,-0.32573141359786617
155.0,0.40567602461889385,-0.4310021081169931
156.0,-0.27358846734987013,-0.5079841158907711
157.0,0.2429161906920327,-0.4517919237396118
158.0,-0.4327216678697866,-0.5142698555426537
159.0,0.45293059100358496,-0.4584371056046422
160.0,-0.03178605463886699,-0.482141547864468
161.0,0.051932652174667186,-0.41950071906479175
162.0,-0.4038137819108314,-0.4897310055435065
163.0,-0.5053278994491079,-0.4214041850423059
164.0,1.0167393541244047,-0.44210208228370634
165.0,-0.11100963533324176,-0.3629010825584567
166.0,-0.402706326035396,-0.49134327029638125
167.0,-0.513590349068989,-0.39941521863555646
168.0,-0.2796435538526282,-0.44046268018817075
169.0,-0.10815913478655988,-0.42420385489633544
170.0,-0.3371994469786337,-0.3852925823112197
171.0,-0.5480279476604761,-0.2829208964522686
172.0,0.08293901140664554,-0.3787515744708633
173.0,0.8002026667131609,-0.33137753552316607
174.0,-0.30802689593376176,-0.42107395690826377
175.0,-1.8033420658932775,-0.016453875460642597
176.0,0.318444136558489,-0.2750719082041395
177.0,-0.31932828400522684,-0.3819694662428616
178.0,0.2008559127426152,-0.4003891964369869
179.0,0.8677451318378498,-0.4073990496560035
180.0,-0.22708521398593504,-0.4789939626502167
181.0,-0.26089500533994525,-0.32289283317086526
182.0,-0.2618269819955437,-0.4786796058645053
183.0,0.5108637882960414,-0.45415732610714055
184.0,-0.09086884280692534,-0.4657688658438671
185.0,-0.6739220701947586,-0.41422745931611665
186.0,0.535526905745318,-0.39728910174685556
187.0,-1.1088252831123018,-0.3950910965385559
188.0,-0.7196979206094227,-0.20356824374936144
189.0,0.0165376062610228,-0.4120458123879779
190.0,-0.596864987852382,-0.3233678997334263
191.0,0.04437316443359563,-0.2946308108066126
192.0,0.4831733436905101,-0.34459104370379684
193.0,0.5255697768332286,-0.42076335777969004
194.0,-0.9916190794334507,-0.3447133990659514
195.0,0.09447516809212379,-0.46103942584530233
196.0,0.2189186568880735,-0.3794117283944255
197.0,0.598080851127946,-0.1251630717543801
198.0,0.5451436618300458,-0.27538468401720967
199.0,-0.19629056142432394,-0.3747663570924165
200.0,1.1113690281806878,-0.15322870328072763
201.0,0.19228724559186913,-0.3608348851490765
202.0,-0.22518922915419412,-0.386841523708827
203.0,2.0419864214549377,0.10447128750753633
204.0,-0.7595433588847386,-0.267394620250651
205.0,-0.3173294148983376,-0.3853060354765071
206.0,0.15102812607478133,-0.4446505926483467
207.0,0.1926603374971033,-0.33156052308022926
208.0,-0.04693447008613611,-0.34374505833602714
209.0,-0.37111522966370775,-0.384627126162836
210.0,-0.3890033465197052,-0.43342825840141397
211.0,0.18489300203670184,-0.40147555717590355
212.0,-0.14217658156272298,-0.41587456074455875
213.0,-0.2872762486647195,-0.4892879961701913
214.0,-0.5691834048566331,-0.4888059257936202
215.0,0.3470081881948947,-0.2763397869867948
216.0,-0.779537409011379,-0.3507568037461122
217.0,1.2950995290275578,-0.22757507464043858
218.0,0.6058084466487418,-0.35323824911915497
219.0,-1.0168593636683356,-0.3469014223698993
220.0,-0.6800731192183197,-0.35787214241729637
221.0,2.1161652731580762,0.3130129406911226
222.0,-0.606580503805986,1.063164246491304
223.0,0.2829506380934985,0.33195966128797355
224.0,1.0525246517418596,-0.07786048581459644
225.0,-0.33567435080446134,-0.27901188891737916
226.0,0.7850133637294069,-0.10994886854628276
227.0,1.1386372249409056,0.757899818598506
228.0,0.7357663933703945,0.41587642640068045
229.0,2.515914502601036,3.460028057901598
230.0,-1.4766831163756957,2.828784564174444
231.0,0.43704067330615365,0.6628096828240537
232.0,0.020074221839714614,0.027336679455601004
233.0,-0.2947267972434864,0.043106957291497786
234.0,-0.07095764872096536,0.060174065590877374
235.0,0.4968580522183231,0.5044119008017147
236.0,-1.9074184556981035,0.15476396883182084
237.0,-0.6603767213942073,0.13584190962213427
238.0,0.16477994104214672,-0.18511924688032028
239.0,-0.1311870360965985,-0.3481986601273269
240.0,-0.4485836144195437,-0.37851638727121467
241.0,1.0628698268293746,-0.34996270076694735
242.0,-0.7442950607963166,-0.3620902602622015
243.0,0.0929489682740995,-0.41571185150264384
244.0,0.07594390665406404,-0.40739069946344336
245.0,0.1345862283563909,-0.47183953302013154
246.0,1.2651691219245955,-0.1278425109704804
247.0,2.1489122790630217,2.513995473758722
248.0,-6.120598273054747,7.209695634458221
249.0,-1.6887785082644282,2.0486668012968856
250.0,1.3349169864766326,0.2871860381831685
251.0,-3.1487838967020427,0.7403701642384102
252.0,-0.1496365581834912,0.30705347046151876
253.0,0.6575312308534462,-0.28746336204372464
254.0,0.3757254005528032,-0.26539754135143023
255.0,-4.938318820702167,1.6488387583004476
256.0,-1.2098746428233003,0.8162439004064219
257.0,-4.695744456303304,1.5670614982969189
258.0,0.5745300971725257,0.5135863921246702
259.0,0.2587436547204417,0.8925784147494228
260.0,0.6526102167796864,0.2531149045205871
261.0,-0.0837539198903095,0.33030732885649533
262.0,-0.9001647907636493,0.040305896546142986
263.0,1.005032164325813,0.47989722538206536
264.0,0.6619063409827416,0.4519199909197165
265.0,1.1211504492789062,0.10684948504710627
266.0,0.3084384392122736,-0.341626074517527
267.0,0.4333292465487253,-0.24767415145651447
268.0,0.1964268745747123,-0.19845021377252897
269.0,0.37626185910177484,-0.010653840843732755
270.0,0.17578171898976985,0.18465079477629498
271.0,-0.09213660568251242,-0.11336007871843523
272.0,-0.48356411694578366,-0.039474596929742305
273.0,0.7707917306916959,-0.18276355585988557
274.0,0.503309485159922,-0.3359420856483156
275.0,-1.162547300797515,-0.27500574514195897
276.0,0.335465002098459,-0.37695568911811933
277.0,-0.8689514912721852,-0.3097800457731929
278.0,0.47229476695250144,-0.32037001844125595
279.0,-0.022623844566905207,-0.4160005430979379
280.0,-0.3278705114549042,-0.4481655912664938
281.0,1.4318541088467804,-0.22827033439398342
282.0,-0.38829752901078807,-0.47749595623120844
283.0,0.036791277483475764,-0.3881723324098354
284.0,-0.33638205133765653,-0.40526821997664747
285.0,0.06380799102556341,-0.42089874291131907
286.0,-0.7722739034014855,-0.4154168169930044
287.0,0.003596004682669105,-0.4135802247850755
288.0,-0.14668034450160355,-0.34254138198815
289.0,-0.5035209503026544,-0.22049325795588476
290.0,-0.6355187862725817,-0.1809448850742818
291.0,-0.006090143607961207,-0.1901431749063509
292.0,0.8486272525917926,-0.08281912835238853
293.0,-0.7965054713761583,-0.2427655479830563
294.0,0.594370726710635,-0.2861861551781221
295.0,0.5430084138300194,-0.20800750601313212
296.0,-0.37868707437243276,-0.2909487186555221
297.0,0.33624729022087596,-0.23904742435556336
298.0,0.04162795066627355,-0.3463601669460966
299.0,-0.4269381528750435,-0.29683082757824786
300.0,-0.041236199619579056,-0.3614884652471661
301.0,0.5578723286864895,-0.4214541977354048
302.0,-1.1132224965676432,-0.25636158662630615
303.0,0.20290202750956446,-0.21279814187289842
304.0,-1.2393397500886076,-0.17787079569089667
305.0,-0.006310686328449801,0.07508506343551655
306.0,-0.8065134144568317,-0.18998965648649027
307.0,0.7450396462983252,-0.06504143801548982
308.0,-0.8975760307561637,-0.27591330074011255
309.0,0.3254630529898885,-0.3449885693073107
310.0,-0.3949873956117216,-0.2993354943204533
311.0,-0.059159493456599266,-0.13525290325650874
312.0,-1.637692845553953,0.087605131238826
313.0,-1.4047186633129531,0.5272201029409498
314.0,-1.3604419083704056,1.327320622789482
315.0,0.08225756430442341,0.37018266717851883
316.0,0.5604609425593658,0.02841761490768497
317.0,1.3868687105121158,0.7606816564313709
318.0,0.2569476240544125,0.2526665344704899
319.0,-2.419102154897375,1.0599846452436215
320.0,1.6366102564816027,0.3861138552112691
321.0,-1.7206613149463432,0.23128422318639844
322.0,-1.2547602710054588,0.6463530779629443
323.0,1.1629266137138101,0.36147948191025614
324.0,0.6300879983727714,0.0617800901942989
325.0,1.2037269365042738,0.12801329094529806
326.0,-0.0017089333916536224,-0.0729796682090477
327.0,0.4335270259962618,0.015606102597411142
328.0,0.5273538715432827,-0.28180173345902554
329.0,-0.9289069526253237,-0.2664710663997935
330.0,-0.6591895665905948,-0.2601853700174493
331.0,0.35011676302086175,-0.3550638657509288
332.0,-0.13746582446626682,-0.3229299740633514
333.0,1.1784331813986615,-0.2295582796594807
334.0,-0.7824890049561798,-0.3300879183078352
335.0,-0.5101228562928812,-0.4219726080831251
336.0,0.41349342278680695,-0.39845338377425515
337.0,1.6858845746292956,-0.04880236848410302
338.0,-0.10510412879165543,-0.11148137704935183
339.0,0.5335694821211369,-0.30641891734912863
340.0,-1.0423926619045358,-0.281139781803603
341.0,0.9361068940046451,-0.3162810125551415
342.0,-0.6405586189108363,-0.2597547631744315
343.0,0.27769885339288425,-0.20017934100989465
344.0,-0.8360737305338567,-0.3382672560525273
345.0,0.8495226460116865,-0.39579461666091087
346.0,0.8989706790899535,-0.23883851095947195
347.0,0.23752175052520552,-0.26348934689690895
348.0,0.16463012161168064,-0.4773554343981491
349.0,0.11696512233238666,-0.502551892553591
350.0,0.9135412229290254,-0.37534446346363304
351.0,-0.13086209006808355,-0.36684908399159977
352.0,-0.11053060276962982,-0.4645861220400394
353.0,0.08073639931399988,-0.430338039551258
354.0,0.05118303680103003,-0.4918979320761398
355.0,-0.7353859706767127,-0.383472812119387
356.0,0.6538460415640645,-0.4797885855930393
357.0,0.2799013306061388,-0.46237121671967013
358.0,0.9633170391184463,-0.16681847031921607
359.0,-0.4743108278157511,-0.10208966397664408
360.0,0.8858844462183997,-0.2439400141933132
361.0,-0.23608722678640978,-0.40797963056294645
362.0,-1.077284779030885,-0.3286102792908573
363.0,0.49089942780756324,-0.4249733565574386
364.0,-0.2830984003540804,-0.42835449443381785
365.0,-0.5509201534645398,-0.39622890063278843
366.0,-1.117798277634846,-0.15085952202896652
367.0,1.6200755036302217,-0.28996042802716177
368.0,-0.43422084782462383,-0.3982610627741103
369.0,0.17972400757785614,-0.4510762549608517
370.0,-0.15315524158382293,-0.45922861259584874
371.0,-0.2526047854555688,-0.44636336708740876
372.0,0.3737142225060274,-0.48258613050369553
373.0,-0.38567315522022977,-0.48792584345925893
374.0,0.34394687872144897,-0.5033914209164069
375.0,-0.47411467324523143,-0.4736263230401337
376.0,0.362927367198494,-0.5122596416255046
377.0,-0.3106535432580321,-0.3548268235466586
378.0,-0.1329007983756002,-0.4900322259136468
379.0,0.43132465167217543,-0.3847069785628109
380.0,0.926068067696853,-0.4085558711617224
381.0,0.689312114905392,-0.3723013300531376
382.0,0.035547084328618465,-0.3437127807715145
383.0,0.13635837945531157,-0.2822700777516345
384.0,0.01838805383528152,-0.4433461209650988
385.0,-0.7020009240069736,-0.46268848258079465
386.0,-0.3212671563720607,-0.4166125890371397
387.0,1.755184376491183,0.06491797568184464
388.0,0.30787419156117274,-0.12992062931481713
389.0,0.3113477574396512,-0.2267438744070594
390.0,0.8090037111528636,0.07615627571919535
391.0,0.7398849413825637,0.23624573600563192
392.0,0.12543721294323482,-0.14271093353836317
393.0,0.39379205986203586,-0.31559962757947935
394.0,-0.3366721082617907,-0.2892728288312116
395.0,-0.019959873627272178,-0.24902057705940409
396.0,-0.16835711303913642,-0.3448622609162222
397.0,0.5264265491628548,-0.28088907967142146
398.0,0.061449019357157825,-0.37438421990263115
399.0,-2.657812423340711,0.4474364761616986
400.0,-2.3743502270039185,1.1345849517940136
401.0,-0.6040486969308742,0.05420338192557358
402.0,-0.8505428967543426,0.8175086571050789
403.0,-1.1820755229547435,0.4658859833657242
404.0,-1.7506834330354224,0.3887354918080147
405.0,0.4360820140366003,0.12734158324933836
406.0,2.136284644333894,0.18945138506893838
407.0,-0.5462608166677567,-0.060872567995166174
408.0,0.045392535065483276,-0.137882002625499
409.0,1.2586442228279773,1.4787799996236617
410.0,0.5423704705036873,-0.06699709495731145
411.0,0.10107623081968947,0.19447275212677395
412.0,-1.2299747505935694,-0.07314284596448008
413.0,-0.7888502251405003,0.1758443315962654
414.0,3.6429119223362365,0.6341593902081993
415.0,-0.8716649711534027,0.2820486624362676
416.0,-0.4429819404149699,0.13990674270698072
417.0,-0.9336882673874405,0.07879668399301577
418.0,1.1663060384432127,0.5326553438095628
419.0,3.813876133646369,1.509907173142793
420.0,-0.8974763101869406,1.0247543275133744
421.0,-1.5307639820772507,0.8172792828428436
422.0,-0.0821179852709623,0.10007648036445198
423.0,1.4100305798989965,0.5171319058290058
424.0,-1.521484786608938,0.07053001797879699
425.0,0.29087581251969874,-0.18093206616788948
426.0,1.0337351332042317,-0.12457999628319064
427.0,-0.9068504561943846,-0.10026472498944819
428.0,1.1559149120955545,-0.21392533087423038
429.0,1.7267246425678522,0.4660046408506045
430.0,1.1268666009055428,0.267085941664385
431.0,-1.3968313161193424,-0.031041840565439172
432.0,-0.07968517858265493,-0.25197389671791703
433.0,-0.2821138618287974,-0.28900050604217936
434.0,-0.05741375382251976,-0.3556414640709264
435.0,0.9712731603643957,-0.3272393652478656
436.0,-0.3475529088061239,-0.4113346829122819
437.0,0.06715321208343182,-0.34422634109681227
438.0,-0.5536229924033587,-0.3852950370100581
439.0,-0.3202019735926372,-0.41119400632517245
440.0,-0.15384129181941725,-0.45315419245174554
441.0,0.9489213818778776,-0.2929019923322184
442.0,0.1807517587284376,-0.4461404026642493
443.0,0.3868748929080027,-0.4206837835763327
444.0,-0.17943775437550688,-0.45930437434657184
445.0,0.7277680393027196,-0.37106338694324076
446.0,-0.6625930927583701,-0.42397272156233656
447.0,0.02952169180943381,-0.44406097404070866
448.0,0.10493261025403158,-0.4772940403813177
449.0,-0.2502717531320199,-0.5114542101576671
450.0,-0.12552272853044438,-0.500962635949469
451.0,-0.7996847299405337,-0.36376807291454516
452.0,-0.31098309104632277,-0.28932002237861576
453.0,0.16164982349022233,-0.42331461865557707
454.0,0.363819440936442,-0.46825949927634386
455.0,-0.4979626614924983,-0.4487156261046639
456.0,-0.03652224385402132,-0.47401597897363273
457.0,-0.7046606669031191,-0.3709840855834969
458.0,1.0535398002750815,-0.41947315766108545
459.0,0.3793172771302437,-0.3958980202345247
460.0,0.5774207970992206,-0.43893985735602015
461.0,-0.3263726523809271,-0.5172363560330716
462.0,-0.3536151403416691,-0.5186147403265493
463.0,-0.38441269832641045,-0.4329841957675035
464.0,-0.3420776675409607,-0.464837966090146
465.0,0.7812659169191221,-0.4487569512494778
466.0,-0.4161079384952896,-0.5116814601919583
467.0,-0.3860912868752978,-0.4846803138579915
468.0,-0.3078273439008845,-0.4918979320761398
469.0,0.058985592292277664,-0.5094788252041301
470.0,-0.2386067417690288,-0.5051463292700008
471.0,0.5216146577756342,-0.42008422030499565
472.0,0.10107195157693959,-0.5186147403265493
473.0,-0.4075485888420948,-0.4876868468962614
474.0,-0.24855540653714492,-0.4266624529301823
475.0,0.22736782173732115,-0.48750452526186955
476.0,0.39724819274103546,-0.5148637261539005
477.0,-0.4301231750775695,-0.5186147403265493
478.0,-0.19025199467533835,-0.5107115614690467
479.0,0.07250261350984281,-0.5020647806454573
480.0,-0.13227413924667702,-0.5157990949415627
481.0,-0.7624231361370709,-0.38231401188138114
482.0,0.3343201303629928,-0.4610553625175472
483.0,-0.2447657275514382,-0.446749318360516
484.0,0.6626693520124943,-0.4927873137134749
485.0,-0.061083513307605995,-0.44686702919183324
486.0,0.1573215893384889,-0.5045021107965632
487.0,-0.12013144114016276,-0.5171064321150711
488.0,-0.27542505355203467,-0.47894456921387357
489.0,0.5023658825520818,-0.49299472569502245
490.0,-0.08554196281879892,-0.5045021107965632
491.0,0.7587321589928933,-0.42828749275758127
492.0,-0.09242321068607529,-0.44004272747857576
493.0,0.1639493434910169,-0.4516306800058344
494.0,0.1752951426000477,-0.4973396104789181
495.0,0.11414345168525626,-0.5033990130335876
496.0,-0.3138906589114083,-0.5116814601919583
497.0,-0.4609695575332438,-0.49739324102553534
498.0,0.059829256943178775,-0.4903543711786702
499.0,-0.43543159229839284,-0.3272811909245896
500.0,0.364783704480395,-0.39847344234893
501.0,-0.2502702966148097,-0.4372000424261134
502.0,0.013712936469615408,-0.4803078630394022
503.0,-0.045433806595465975,-0.4718250881666703
504.0,-0.15572244170497754,-0.41824929483870765
505.0,-0.9379380999765584,-0.2498651765767136
506.0,0.2575453209806854,-0.3098518903598758
507.0,-0.7033708542635455,-0.4238787539575214
508.0,-0.8436348484373565,-0.0006925630687361635
509.0,-0.6058846422838743,-0.3327186940144928
510.0,0.09764509246849988,-0.26917186738240206
511.0,0.26145126190792434,-0.27022431948160175
512.0,0.3207043835870576,-0.2718688283618317
513.0,0.06294601094439507,-0.36673673057539946
514.0,-0.1332462160931689,-0.4687796428710047
515.0,-0.7257133248688815,-0.39556056546359064
516.0,-0.17709413044451736,-0.4580302801920673
517.0,-0.8845250368661162,-0.26625809361008146
518.0,0.7884594519602758,-0.4432662729154226
519.0,0.3792868036820718,-0.4661310630482236
520.0,-0.10853796685343023,-0.486904247538413
521.0,0.4077733336398087,-0.470768331651842
522.0,-0.16602176467932261,-0.5116814601919583
523.0,0.022379766475172282,-0.5186147403265493
524.0,0.6403638820442256,-0.48317601331068144
525.0,0.08540484771711598,-0.49038625263262114
526.0,-0.33221537730495887,-0.5186147403265493
527.0,0.7463006992315334,-0.48940238920681484
528.0,-0.28404548655094336,-0.4916163414015447
529.0,0.1134744401072,-0.4961903267311676
530.0,0.1855821493199482,-0.5054434592524791
531.0,-0.013613674612081869,-0.4536277029744225
532.0,-0.1644263481881656,-0.5122596416255046
533.0,-0.32487177347753904,-0.4848043407847292
534.0,-0.34230351899855777,-0.5010168770683995
535.0,0.4049402377307176,-0.5107115614690467
536.0,0.27477316357627235,-0.5124147258001124
537.0,-0.01017091526172669,-0.39463957319756354
538.0,0.02632591688776114,-0.4634541807495874
539.0,0.18174792507391083,-0.4806631862153499
540.0,0.2287134273688411,-0.49876134679021805
541.0,-0.5509455215391695,-0.5000522028182318
542.0,-0.3741604878515738,-0.5107115614690467
543.0,0.45113247083524716,-0.5042567944355307
544.0,-0.16116528316949555,-0.5186147403265493
545.0,0.3026795314847079,-0.4284937856126555
546.0,0.2665889146056977,-0.4819571411522598
547.0,0.12328674248360282,-0.4722705903907593
548.0,-0.1068965749388737,-0.45705815747085193
549.0,0.3609777165191451,-0.5124958560424304
550.0,0.5744131862947252,-0.3925434585589447
551.0,-0.3776964979288719,-0.4496308296107405
552.0,0.3812350456957582,-0.5116814601919583
553.0,0.11605666909966252,-0.4621305535137853
554.0,-0.13712533141679298,-0.43245097150341055
555.0,-0.005289862301953713,-0.4508120575894359
556.0,0.3707280729220318,-0.4917077564755463
557.0,-0.6609384247195985,-0.42462646951084554
558.0,-0.20078533818599134,-0.47223640848208326
559.0,-0.21778951654476153,-0.421353875267787
560.0,-0.10279494526843076,-0.47374835200434307
561.0,-0.07592190383951462,-0.4888590775412493
562.0,-0.2935424337726203,-0.49284787129863344
563.0,0.11648101660975523,-0.4515788588591424
564.0,-0.3073228673446263,-0.48949663770874163
565.0,0.04450485320817887,-0.4717222209201015
566.0,0.3380758945481315,-0.4430242439549247
567.0,-0.289451373035146,-0.41022176909156555
568.0,0.21891172796292968,-0.4360821724156649
569.0,0.06905512689602723,-0.50009943572201
570.0,0.2474385404611796,-0.48534270731424567
571.0,-0.20147935668910635,-0.4570161639721745
572.0,0.3283057876197179,-0.5089951910613467
573.0,-0.26385537800498904,-0.5049997593842892
574.0,0.3761364922528724,-0.5107115614690467
575.0,-0.22815611582254824,-0.5175033075770229
576.0,0.010651049400355427,-0.5021774917678197
577.0,-0.678198288453991,-0.4478112503772189
578.0,-0.4767365741440846,-0.4430320834432866
579.0,0.09401565874411452,-0.4382517517111832
580.0,-0.4564083256710905,-0.4593685590838936
581.0,-0.06443887918531929,-0.4170082573610996
582.0,-0.13282827131836547,-0.368380903451059
583.0,-0.6269869686320982,-0.3680607043883127
584.0,-0.25246162291718394,-0.25796078718053117
585.0,0.8062911529618496,-0.4193363319085535
586.0,0.27072600625781823,-0.5172363560330716
587.0,-0.3686506887334315,-0.5157990949415627
588.0,0.6130689577511507,-0.48095023578616536
589.0,-0.11026589025059921,-0.4798862174747159
590.0,-0.12911552539038237,-0.5157990949415627
591.0,-0.3979465510874529,-0.5053444823261729
592.0,-0.29511436728151513,-0.4479558113375745
593.0,-0.10712414462362009,-0.48925704659657643
594.0,0.4374443357445505,-0.5157990949415627
595.0,-0.5910174561602084,-0.4160474842466333
596.0,0.2322611240227168,-0.46995549329544406
597.0,0.1209027638808595,-0.42212327844288805
598.0,0.23489432633478957,-0.5057169450838779
599.0,-0.14181297773829124,-0.49170106043233325
600.0,-0.09548786224530655,-0.4883544455687665
601.0,-0.6292326498880609,-0.34689202738262703
602.0,-0.4678793054692579,-0.36494336699241836
